timestamp,magn_x,magn_y,magn_z
24719,-83.20743,-199.84227,-88.857124
24719,-83.20743,-199.84227,-88.857124
24741,-90.91002,-194.4653,-93.13763
24741,-90.91002,-194.4653,-93.13763
24762,-90.91002,-194.4653,-93.13763
24762,-90.91002,-194.4653,-93.13763
24783,-87.23569,-189.90671,-105.268135
24805,-72.29327,-186.83562,-120.92203
24805,-72.29327,-186.83562,-120.92203
24826,-72.29327,-186.83562,-120.92203
24826,-72.29327,-186.83562,-120.92203
24847,-23.535849,-190.42366,-133.94362
24847,-23.535849,-190.42366,-133.94362
24869,-23.535849,-190.42366,-133.94362
24869,-23.535849,-190.42366,-133.94362
24890,-23.535849,-190.42366,-133.94362
24890,-23.535849,-190.42366,-133.94362
24911,-23.535849,-190.42366,-133.94362
24932,60.364285,-205.7727,-93.64694
24933,60.364285,-205.7727,-93.64694
24954,60.364285,-205.7727,-93.64694
24954,60.364285,-205.7727,-93.64694
24975,63.58655,-218.37524,-55.00004
24975,63.58655,-218.37524,-55.00004
24996,63.58655,-218.37524,-55.00004
24997,63.58655,-218.37524,-55.00004
25018,63.58655,-218.37524,-55.00004
25018,63.58655,-218.37524,-55.00004
25039,63.58655,-218.37524,-55.00004
25060,43.774292,-229.77214,-6.6764593
25061,43.774292,-229.77214,-6.6764593
25082,43.774292,-229.77214,-6.6764593
25082,43.774292,-229.77214,-6.6764593
25103,36.251232,-231.07184,6.903384
25103,36.251232,-231.07184,6.903384
25125,20.356773,-231.70908,25.544134
25125,20.356773,-231.70908,25.544134
25146,20.356773,-231.70908,25.544134
25146,20.356773,-231.70908,25.544134
25168,-4.0231566,-232.13579,29.202599
25189,-4.0231566,-232.13579,29.202599
25189,-4.0231566,-232.13579,29.202599
25210,-19.369343,-230.46411,35.596638
25210,-19.369343,-230.46411,35.596638
25231,-37.690857,-227.30824,40.821102
25231,-37.690857,-227.30824,40.821102
25253,-37.690857,-227.30824,40.821102
25253,-37.690857,-227.30824,40.821102
25274,-46.107716,-224.84215,45.564133
25274,-46.107716,-224.84215,45.564133
25295,-46.107716,-224.84215,45.564133
25317,-46.967434,-226.57047,34.86953
25317,-46.967434,-226.57047,34.86953
25338,-46.967434,-226.57047,34.86953
25338,-46.967434,-226.57047,34.86953
25359,-47.474655,-226.94617,31.584702
25359,-47.474655,-226.94617,31.584702
25380,-47.474655,-226.94617,31.584702
25381,-47.474655,-226.94617,31.584702
25402,-51.740734,-225.20528,36.89823
25402,-51.740734,-225.20528,36.89823
25423,-46.86838,-227.25656,30.229326
25423,-46.86838,-227.25656,30.229326
25445,-46.86838,-227.25656,30.229326
25466,-42.708458,-228.3265,28.266516
25466,-42.708458,-228.3265,28.266516
25487,-42.708458,-228.3265,28.266516
25488,-42.708458,-228.3265,28.266516
25509,-44.287247,-228.7606,21.522608
25509,-44.287247,-228.7606,21.522608
25530,-44.287247,-228.7606,21.522608
25530,-44.287247,-228.7606,21.522608
25551,-56.692097,-226.80528,10.068352
25552,-56.692097,-226.80528,10.068352
25572,-56.692097,-226.80528,10.068352
25594,-56.692097,-226.80528,10.068352
25594,-56.692097,-226.80528,10.068352
25615,-64.69403,-224.8068,5.7086477
25615,-64.69403,-224.8068,5.7086477
25637,-64.69403,-224.8068,5.7086477
25637,-64.69403,-224.8068,5.7086477
25658,-65.81627,-224.42374,-7.629083
25658,-65.81627,-224.42374,-7.629083
25679,-64.89356,-224.52283,-11.589852
25679,-64.89356,-224.52283,-11.589852
25702,-64.89356,-224.52283,-11.589852
25722,-64.89356,-224.52283,-11.589852
25722,-64.89356,-224.52283,-11.589852
25743,-63.06236,-224.38832,-20.712763
25743,-63.06236,-224.38832,-20.712763
25764,-65.21447,-221.99911,-34.920837
25765,-65.21447,-221.99911,-34.920837
25786,-65.21447,-221.99911,-34.920837
25786,-65.21447,-221.99911,-34.920837
25807,-71.23596,-218.06767,-46.129505
25807,-71.23596,-218.06767,-46.129505
25828,-71.23596,-218.06767,-46.129505
25850,-87.83678,-210.98042,-50.278824
25850,-87.83678,-210.98042,-50.278824
25871,-87.83678,-210.98042,-50.278824
25871,-87.83678,-210.98042,-50.278824
25893,-98.8462,-206.88007,-46.755363
25893,-98.8462,-206.88007,-46.755363
25914,-98.8462,-206.88007,-46.755363
25914,-98.8462,-206.88007,-46.755363
25935,-99.70785,-206.33011,-47.35218
25935,-99.70785,-206.33011,-47.35218
25957,-99.70785,-206.33011,-47.35218
25978,-82.8951,-213.10693,-49.697483
25978,-82.8951,-213.10693,-49.697483
25999,-82.8951,-213.10693,-49.697483
25999,-82.8951,-213.10693,-49.697483
26021,-34.521595,-224.35464,-56.826504
26021,-34.521595,-224.35464,-56.826504
